5326388770,,,Seattle,WA,98101,1970,,/see/apa/5326388770.html:
5317668176,,,Seattle,WA,98101,3400,,/see/apa/5317668176.html:
5322149102,,,Seattle,WA,98101,1545,,/see/apa/5322149102.html
5326385629,,,Seattle,WA,98101,1695,,/see/apa/5326385629.html
5326366437,,,Seattle,WA,98101,1462,,/see/apa/5326366437.html
5326376053,,,Seattle,WA,98101,1195,,/see/apa/5326376053.html
5294595400,,,Seattle,WA,98101,2750,,/see/apa/5294595400.html
5326386028,,,Seattle,WA,98101,1547,,/see/apa/5326386028.html
5326355995,,,Seattle,WA,98101,2333,,/see/apa/5326355995.html
5315545915,,,Seattle,WA,98101,1195,,/see/apa/5315545915.html
5317581286,,,Seattle,WA,98101,1480,,/see/apa/5317581286.html
5321122927,,,Seattle,WA,98101,1395,,/see/apa/5321122927.html
5326381929,,,Seattle,WA,98101,1395,,/see/apa/5326381929.html
5326373761,,,Seattle,WA,98101,1395,,/see/apa/5326373761.html
5326605158,,,Seattle,WA,98101,1000,,/see/apa/5326605158.html
5326600141,,,Seattle,WA,98101,2820,,/see/apa/5326600141.html
5326605206,,,Seattle,WA,98101,1000,,/see/apa/5326605206.html
5326547300,,,Seattle,WA,98101,2400,,/see/apa/5326547300.html
5326527747,,,Seattle,WA,98101,1295,,/see/apa/5326527747.html
5311505519,,,Seattle,WA,98101,1395,,/see/apa/5311505519.html
5326502172,,,Seattle,WA,98101,5900,,/see/apa/5326502172.html
5326527177,,,Seattle,WA,98101,2600,,/see/apa/5326527177.html
5309637781,,,Seattle,WA,98101,1399,,/see/apa/5309637781.html
5303708710,,,Seattle,WA,98101,2032,,/see/apa/5303708710.html
5326529381,,,Seattle,WA,98101,1275,,/see/apa/5326529381.html
5326520037,,,Seattle,WA,98101,1275,,/see/apa/5326520037.html
5326510980,,,Seattle,WA,98101,2150,,/see/apa/5326510980.html
5326488105,,,Seattle,WA,98101,1050,,/see/apa/5326488105.html
5326516293,,,Seattle,WA,98101,1470,,/see/apa/5326516293.html
5326514451,,,Seattle,WA,98101,26000,,/see/apa/5326514451.html
5326514667,,,Seattle,WA,98101,2906,,/see/apa/5326514667.html
5326493937,,,Seattle,WA,98101,1155,,/see/apa/5326493937.html
5326484141,,,Seattle,WA,98101,1000,,/see/apa/5326484141.html
5326487473,,,Seattle,WA,98101,2110,,/see/apa/5326487473.html
5326487746,,,Seattle,WA,98101,1832,,/see/apa/5326487746.html
5288091326,,,Seattle,WA,98101,1169,,/see/apa/5288091326.html
5283500105,,,Seattle,WA,98101,1169,,/see/apa/5283500105.html
5326502247,,,Seattle,WA,98101,1663,,/see/apa/5326502247.html
5326480145,,,Seattle,WA,98101,1200,,/see/apa/5326480145.html
5326478769,,,Seattle,WA,98101,1320,,/see/apa/5326478769.html
5326481614,,,Seattle,WA,98101,2595,,/see/apa/5326481614.html
5326480923,,,Seattle,WA,98101,1899,,/see/apa/5326480923.html
5326261748,,,Seattle,WA,98101,1653,,/see/apa/5326261748.html
5326261893,,,Seattle,WA,98101,1245,,/see/apa/5326261893.html
5326264767,,,Seattle,WA,98101,2675,,/see/apa/5326264767.html
5326246668,,,Seattle,WA,98101,1475,,/see/apa/5326246668.html
5326382993,,,Seattle,WA,98101,1240,,/see/apa/5326382993.html
5322222521,,,Seattle,WA,98101,1845,,/see/apa/5322222521.html
5326263320,,,Seattle,WA,98101,1245,,/see/apa/5326263320.html
5326261715,,,Seattle,WA,98101,1250,,/see/apa/5326261715.html
5315935388,,,Seattle,WA,98101,1440,,/see/apa/5315935388.html
5281680590,,,Seattle,WA,98101,1684,,/see/apa/5281680590.html
5326262816,,,Seattle,WA,98101,1245,,/see/apa/5326262816.html
5326263494,,,Seattle,WA,98101,1850,,/see/apa/5326263494.html
5326263630,,,Seattle,WA,98101,1245,,/see/apa/5326263630.html
5326205105,,,Seattle,WA,98101,1271,,/see/apa/5326205105.html
5307792139,,,Seattle,WA,98101,1250,,/see/apa/5307792139.html
5296862035,,,Seattle,WA,98101,1823,,/see/apa/5296862035.html
5296858919,,,Seattle,WA,98101,2089,,/see/apa/5296858919.html
5296856628,,,Seattle,WA,98101,1658,,/see/apa/5296856628.html
5326264177,,,Seattle,WA,98101,2500,,/see/apa/5326264177.html
5326397028,,,Seattle,WA,98101,1394,,/see/apa/5326397028.html
5326397189,,,Seattle,WA,98101,1567,,/see/apa/5326397189.html
5326265285,,,Seattle,WA,98101,1879,,/see/apa/5326265285.html
5320814107,,,Seattle,WA,98101,2089,,/see/apa/5320814107.html
5313142636,,,Seattle,WA,98101,1945,,/see/apa/5313142636.html
5326264761,,,Seattle,WA,98101,1250,,/see/apa/5326264761.html
5284616372,,,Seattle,WA,98101,2490,,/see/apa/5284616372.html
5326354882,,,Seattle,WA,98101,1988,,/see/apa/5326354882.html
5320826290,,,Seattle,WA,98101,2177,,/see/apa/5320826290.html
5326265993,,,Seattle,WA,98101,1740,,/see/apa/5326265993.html
