5332409882,,,LA,CA,90001,3650,,/wst/apa/5332409882.html
5332410285,,,LA,CA,90001,3080,,/wst/apa/5332410285.html
5332410369,,,LA,CA,90001,2330,,/wst/apa/5332410369.html
5332409342,,,LA,CA,90001,2610,,/wst/apa/5332409342.html
5332410853,,,LA,CA,90001,1495,,/wst/apa/5332410853.html
5332318227,,,LA,CA,90001,1550,,/wst/apa/5332318227.html
5325721577,,,LA,CA,90001,1026,,/wst/apa/5325721577.html
5332397747,,,LA,CA,90001,3195,,/wst/apa/5332397747.html
5332396640,,,LA,CA,90001,10454,,/wst/apa/5332396640.html
5332398594,,,LA,CA,90001,7831,,/wst/apa/5332398594.html
5332405290,,,LA,CA,90001,2038,,/wst/apa/5332405290.html
5332184730,,,LA,CA,90001,3098,,/wst/apa/5332184730.html
5332281623,,,LA,CA,90001,2555,,/wst/apa/5332281623.html
5332441054,,,LA,CA,90001,975,,/wst/apa/5332441054.html
5332370001,,,LA,CA,90001,1215,,/wst/apa/5332370001.html
5332194253,,,LA,CA,90001,975,,/wst/apa/5332194253.html
5332130256,,,LA,CA,90001,1750,,/wst/apa/5332130256.html
5332241256,,,LA,CA,90001,1450,,/wst/apa/5332241256.html
5332134286,,,LA,CA,90001,2895,,/wst/apa/5332134286.html
5332178786,,,LA,CA,90001,2655,,/wst/apa/5332178786.html
5332274993,,,LA,CA,90001,2700,,/wst/apa/5332274993.html
5314754875,,,LA,CA,90001,1059,,/wst/apa/5314754875.html
5332191602,,,LA,CA,90001,2775,,/wst/apa/5332191602.html
5327651837,,,LA,CA,90001,3150,,/wst/apa/5327651837.html
5332284268,,,LA,CA,90001,4500,,/wst/apa/5332284268.html
5332283713,,,LA,CA,90001,2901,,/wst/apa/5332283713.html
5332278069,,,LA,CA,90001,1795,,/wst/apa/5332278069.html
5332253769,,,LA,CA,90001,2900,,/wst/apa/5332253769.html
5321298024,,,LA,CA,90001,2000,,/wst/apa/5321298024.html
5332273743,,,LA,CA,90001,7900,,/wst/apa/5332273743.html
5332201600,,,LA,CA,90001,4450,,/wst/apa/5332201600.html
5332290971,,,LA,CA,90001,1825,,/wst/apa/5332290971.html
5332402882,,,LA,CA,90001,3077,,/wst/apa/5332402882.html
5310995438,,,LA,CA,90001,1900,,/wst/apa/5310995438.html
5332394345,,,LA,CA,90001,2995,,/wst/apa/5332394345.html
5332306483,,,LA,CA,90001,675,,/wst/apa/5332306483.html
5321794823,,,LA,CA,90001,1950,,/wst/apa/5321794823.html
5310984273,,,LA,CA,90001,3200,,/wst/apa/5310984273.html
5332124001,,,LA,CA,90001,2404,,/wst/apa/5332124001.html
5332143019,,,LA,CA,90001,1695,,/wst/apa/5332143019.html
5332143101,,,LA,CA,90001,2975,,/wst/apa/5332143101.html
5332302895,,,LA,CA,90001,1789,,/wst/apa/5332302895.html
5332300767,,,LA,CA,90001,1595,,/wst/apa/5332300767.html
5332259146,,,LA,CA,90001,830,,/wst/apa/5332259146.html
5332303272,,,LA,CA,90001,3660,,/wst/apa/5332303272.html
5332288738,,,LA,CA,90001,1090,,/wst/apa/5332288738.html
5300235034,,,LA,CA,90001,2450,,/wst/apa/5300235034.html
5332416209,,,LA,CA,90001,4200,,/wst/apa/5332416209.html
5332380936,,,LA,CA,90001,2650,,/wst/apa/5332380936.html
5332304359,,,LA,CA,90001,900,,/wst/apa/5332304359.html
5332416945,,,LA,CA,90001,2975,,/wst/apa/5332416945.html
5332141417,,,LA,CA,90001,1075,,/wst/apa/5332141417.html
5311744141,,,LA,CA,90001,4500,,/wst/apa/5311744141.html
5332146627,,,LA,CA,90001,2590,,/wst/apa/5332146627.html
5332118751,,,LA,CA,90001,3319,,/wst/apa/5332118751.html
5332149582,,,LA,CA,90001,1995,,/wst/apa/5332149582.html
5332323370,,,LA,CA,90001,1600,,/wst/apa/5332323370.html
5320682711,,,LA,CA,90001,1550,,/wst/apa/5320682711.html
5332091431,,,LA,CA,90001,3250,,/wst/apa/5332091431.html
5332149449,,,LA,CA,90001,3496,,/wst/apa/5332149449.html
5332297686,,,LA,CA,90001,3497,,/wst/apa/5332297686.html
5319192109,,,LA,CA,90001,5795,,/wst/apa/5319192109.html
5332149797,,,LA,CA,90001,2745,,/wst/apa/5332149797.html
5328925047,,,LA,CA,90001,1595,,/wst/apa/5328925047.html
5300260623,,,LA,CA,90001,1660,,/wst/apa/5300260623.html
5329048353,,,LA,CA,90001,2650,,/wst/apa/5329048353.html
5332295459,,,LA,CA,90001,1700,,/wst/apa/5332295459.html
5332307978,,,LA,CA,90001,1795,,/wst/apa/5332307978.html
5329198791,,,LA,CA,90001,1495,,/wst/apa/5329198791.html
5322308637,,,LA,CA,90001,2450,,/wst/apa/5322308637.html
5319196772,,,LA,CA,90001,5795,,/wst/apa/5319196772.html
5319195493,,,LA,CA,90001,5795,,/wst/apa/5319195493.html
5311414794,,,LA,CA,90001,4800,,/wst/apa/5311414794.html
5332199289,,,LA,CA,90001,1499,,/wst/apa/5332199289.html
5321996060,,,LA,CA,90001,3200,,/wst/apa/5321996060.html
5332195169,,,LA,CA,90001,5288,,/wst/apa/5332195169.html
5332160468,,,LA,CA,90001,795,,/wst/apa/5332160468.html
5311746938,,,LA,CA,90001,2800,,/wst/apa/5311746938.html
5301718922,,,LA,CA,90001,5600,,/wst/apa/5301718922.html
5313200208,,,LA,CA,90001,4800,,/wst/apa/5313200208.html
5332419114,,,LA,CA,90001,3195,,/wst/apa/5332419114.html
5332375921,,,LA,CA,90001,4995,,/wst/apa/5332375921.html
5332419106,,,LA,CA,90001,2804,,/wst/apa/5332419106.html
5332403009,,,LA,CA,90001,2700,,/wst/apa/5332403009.html
5332151814,,,LA,CA,90001,2235,,/wst/apa/5332151814.html
5326266498,,,LA,CA,90001,2395,,/wst/apa/5326266498.html
5289785470,,,LA,CA,90001,1750,,/wst/apa/5289785470.html
5332152713,,,LA,CA,90001,2455,,/wst/apa/5332152713.html
5332152933,,,LA,CA,90001,1945,,/wst/apa/5332152933.html
5321955231,,,LA,CA,90001,5500,,/wst/apa/5321955231.html
5329138916,,,LA,CA,90001,1375,,/wst/apa/5329138916.html
5326062431,,,LA,CA,90001,1495,,/wst/apa/5326062431.html
5329079757,,,LA,CA,90001,2295,,/wst/apa/5329079757.html
5332308610,,,LA,CA,90001,1500,,/wst/apa/5332308610.html
5329173628,,,LA,CA,90001,1395,,/wst/apa/5329173628.html
5329292595,,,LA,CA,90001,1595,,/wst/apa/5329292595.html
5326910574,,,LA,CA,90001,2295,,/wst/apa/5326910574.html
5307938263,,,LA,CA,90001,2225,,/wst/apa/5307938263.html
5318630354,,,LA,CA,90001,1675,,/wst/apa/5318630354.html
5332311166,,,LA,CA,90001,1785,,/wst/apa/5332311166.html
5308304355,,,LA,CA,90001,1180,,/wst/apa/5308304355.html
5302340498,,,LA,CA,90001,3095,,/wst/apa/5302340498.html
5288298102,,,LA,CA,90001,7500,,/wst/apa/5288298102.html
