postDate,craigId,title,price,zipcode,longitude,beds,latitude,link,numPic,baths,date,updateDate,size,contentLen,reposts
"2015-11-21T11:25:08-0800,2015-11-21T11:25:08-0800,2015-11-25T11:47:23-0800",5326266498,**((Westwood-LA- XXLarge 2 Bedroom 2 Bath+Balcony & Gated Parking))**,2395,,-118.445912,2,34.052409,/wst/apa/5326266498.html,2,2.0,Nov 25,"2015-11-21T11:25:08-0800,2015-11-21T11:25:08-0800,2015-11-25T11:47:23-0800",998,19,0
"2015-10-28T13:07:53-0700,2015-10-28T13:07:53-0700,2015-11-25T11:47:28-0800",5289785470,**((West LA/Palms-XXLarge Top Floor 2 Bedroom 1 Bath + Parking))**,1750,,-118.412489,2,34.01821,/wst/apa/5289785470.html,14,1.0,Nov 25,"2015-10-28T13:07:53-0700,2015-10-28T13:07:53-0700,2015-11-25T11:47:28-0800",809,25,0
"2015-11-25T11:52:36-0800,2015-11-25T11:52:36-0800",5332152713,Live at the Beach!!!!!!!,2455,,-118.493168,0,34.015405,/wst/apa/5332152713.html,2,1.0,Nov 25,"2015-11-25T11:52:36-0800,2015-11-25T11:52:36-0800",285,6,0
"2015-11-25T11:52:44-0800,2015-11-25T11:52:44-0800",5332152933,"Lavish Renovated Studio Apartment, Coming Soon!",1945,,-118.394868,0,33.855385,/wst/apa/5332152933.html,8,1.0,Nov 25,"2015-11-25T11:52:44-0800,2015-11-25T11:52:44-0800",396,20,0
"2015-11-18T12:39:35-0800,2015-11-18T12:39:35-0800,2015-11-25T11:48:20-0800",5321955231,"Contemporary, Recently Updated Townhouse in the Heart of Santa Monica",5500,,-118.490221,3,34.032891,/wst/apa/5321955231.html,23,2.5,Nov 25,"2015-11-18T12:39:35-0800,2015-11-18T12:39:35-0800,2015-11-25T11:48:20-0800",1629,1,0
"2015-11-23T11:43:28-0800,2015-11-23T11:43:28-0800,2015-11-25T14:04:07-0800",5329138916,3726 JASMINE #105 *SINGLE,1375,,-118.403587,0,34.023327,/wst/apa/5329138916.html,4,,Nov 25,"2015-11-23T11:43:28-0800,2015-11-23T11:43:28-0800,2015-11-25T14:04:07-0800",,11,0
"2015-11-21T09:32:36-0800,2015-11-21T09:32:36-0800,2015-11-25T14:04:49-0800",5326062431,PARK VISTA ARMS*GREAT HOLLYWOOD PROPERTY*$500 DEPOSIT,1495,,-118.307572,1,34.104209,/wst/apa/5326062431.html,0,800.0,Nov 25,"2015-11-21T09:32:36-0800,2015-11-21T09:32:36-0800,2015-11-25T14:04:49-0800",800,7,0
"2015-11-23T11:12:20-0800,2015-11-23T11:12:20-0800,2015-11-25T14:04:07-0800",5329079757,11339 HOMEDALE *ONE BEDROOM,2295,,-118.464738,1,34.068658,/wst/apa/5329079757.html,0,,Nov 25,"2015-11-23T11:12:20-0800,2015-11-23T11:12:20-0800,2015-11-25T14:04:07-0800",,11,0
"2015-11-25T13:38:31-0800,2015-11-25T13:38:31-0800",5332308610,Amazing 3 Bed - 2 Bath apartment ~ Nice Kitchen ~ FRESH PAINT!!,1500,,,3,,/wst/apa/5332308610.html,18,,Nov 25,"2015-11-25T13:38:31-0800,2015-11-25T13:38:31-0800",,30,0
"2015-11-23T12:01:52-0800,2015-11-23T12:01:52-0800,2015-11-25T14:04:08-0800",5329173628,10938 PALMS #2 *SINGLE,1395,,-118.417968,0,34.021396,/wst/apa/5329173628.html,4,,Nov 25,"2015-11-23T12:01:52-0800,2015-11-23T12:01:52-0800,2015-11-25T14:04:08-0800",,11,0
"2015-11-23T13:08:27-0800,2015-11-23T13:08:27-0800,2015-11-25T14:04:09-0800",5329292595,3655 WESTWOOD #4 *ONE BEDROOM,1595,,-118.412247,1,34.020002,/wst/apa/5329292595.html,5,,Nov 25,"2015-11-23T13:08:27-0800,2015-11-23T13:08:27-0800,2015-11-25T14:04:09-0800",,11,0
"2015-11-21T20:27:37-0800,2015-11-21T20:27:37-0800,2015-11-25T11:48:13-0800",5326910574,Glendon Building Loft/ 1.5 Baths,2295,,-118.414711,1,34.02401,/wst/apa/5326910574.html,24,1.5,Nov 25,"2015-11-21T20:27:37-0800,2015-11-21T20:27:37-0800,2015-11-25T11:48:13-0800",700,61,0
"2015-11-09T11:34:23-0800,2015-11-09T11:34:23-0800,2015-11-25T13:34:26-0800",5307938263,Live-West Hollywood 2 bedroom and 1 bathroom with parking,2225,,-118.3652,2,34.1074,/wst/apa/5307938263.html,10,,Nov 25,"2015-11-09T11:34:23-0800,2015-11-09T11:34:23-0800,2015-11-25T13:34:26-0800",,13,0
"2015-11-16T10:45:35-0800,2015-11-16T10:45:35-0800,2015-11-25T13:35:19-0800",5318630354,2 bedroom and 1 bathroom with parking,1675,,-118.2763,2,34.0622,/wst/apa/5318630354.html,0,,Nov 25,"2015-11-16T10:45:35-0800,2015-11-16T10:45:35-0800,2015-11-25T13:35:19-0800",,3,0
"2015-11-25T13:40:28-0800,2015-11-25T13:40:28-0800",5332311166,Wonderful Townhouse Apartments in Private Gated Community-Call Today!!,1785,,-118.328482,2,33.907758,/wst/apa/5332311166.html,14,2.5,Nov 25,"2015-11-25T13:40:28-0800,2015-11-25T13:40:28-0800",1000,34,0
"2015-11-09T14:57:49-0800,2015-11-09T14:57:49-0800,2015-11-25T13:36:05-0800",5308304355,One Large 1 BR w/ appliances & parking included!,1180,,,1,,/wst/apa/5308304355.html,6,1.0,Nov 25,"2015-11-09T14:57:49-0800,2015-11-09T14:57:49-0800,2015-11-25T13:36:05-0800",650,20,0
"2015-11-05T15:36:07-0800,2015-11-05T15:36:07-0800,2015-11-25T13:36:22-0800",5302340498,"TOP FLOOR NEW LUXURY, PRIME LOCATION * 2 + 2 * WASHER / DRYER",3095,,-118.350928,2,34.087924,/wst/apa/5302340498.html,7,2.0,Nov 25,"2015-11-05T15:36:07-0800,2015-11-05T15:36:07-0800,2015-11-25T13:36:22-0800",1200,22,0
"2015-10-27T14:34:40-0700,2015-10-27T14:34:40-0700,2015-11-25T12:22:33-0800",5288298102,House on the beach with yard and beach access 605 The Esplanade,7500,,-118.389723,3,33.833136,/wst/apa/5288298102.html,8,,Nov 25,"2015-10-27T14:34:40-0700,2015-10-27T14:34:40-0700,2015-11-25T12:22:33-0800",,18,0
"2015-11-25T12:28:52-0800,2015-11-25T12:28:52-0800",5332207899,This Could Be Your New Home For The Holidays! Don't Wait!!,3200,,-118.44141,2,33.954612,/wst/apa/5332207899.html,6,2.0,Nov 25,"2015-11-25T12:28:52-0800,2015-11-25T12:28:52-0800",1178,8,0
"2015-11-25T12:11:02-0800,2015-11-25T12:11:02-0800",5332180939,FIRST TIME BUYERS,1500,,,3,,/wst/apa/5332180939.html,0,,Nov 25,"2015-11-25T12:11:02-0800,2015-11-25T12:11:02-0800",,15,0
"2015-11-25T12:17:19-0800,2015-11-25T12:17:19-0800",5332190423,Magnificent executive lease available in the heart of Brentwood,4835,,-118.474,3,34.066,/wst/apa/5332190423.html,3,,Nov 25,"2015-11-25T12:17:19-0800,2015-11-25T12:17:19-0800",,3,0
"2015-11-04T11:18:53-0800,2015-11-04T11:18:53-0800,2015-11-25T15:00:35-0800",5300324663,Highridge 3 BR Townhouse in private Rolling Hills,3000,,,3,,/wst/apa/5300324663.html,4,3.0,Nov 25,"2015-11-04T11:18:53-0800,2015-11-04T11:18:53-0800,2015-11-25T15:00:35-0800",1750,35,0
"2015-11-05T12:45:26-0800,2015-11-05T12:45:26-0800,2015-11-25T15:01:26-0800",5302073076,Nestled behind private gates and located in historic Laurel Canyon,7510,,-118.3652,3,34.1074,/wst/apa/5302073076.html,3,3.0,Nov 25,"2015-11-05T12:45:26-0800,2015-11-05T12:45:26-0800,2015-11-25T15:01:26-0800",2050,3,0
"2015-11-25T11:42:21-0800,2015-11-25T11:42:21-0800",5332136365,1 Bed in the Westside Zen Resort A/C Granite + More,2125,,-118.414211,1,34.02761,/wst/apa/5332136365.html,11,1.0,Nov 25,"2015-11-25T11:42:21-0800,2015-11-25T11:42:21-0800",600,69,0
"2015-11-25T15:07:00-0800,2015-11-25T15:07:00-0800",5332421243,"Doggy Park, Ocean and City Views, Reserved parking",5121,,-118.4748,3,34.027787,/wst/apa/5332421243.html,9,2.0,Nov 25,"2015-11-25T15:07:00-0800,2015-11-25T15:07:00-0800",1555,41,0
"2015-10-31T07:50:27-0700,2015-10-31T07:50:27-0700,2015-11-25T15:01:40-0800",5293831835,Property is located just steps away from Runyon Canyon for rent,4708,,-118.365096,3,34.112227,/wst/apa/5293831835.html,3,,Nov 25,"2015-10-31T07:50:27-0700,2015-10-31T07:50:27-0700,2015-11-25T15:01:40-0800",,4,0
"2015-11-25T13:32:00-0800,2015-11-25T13:32:00-0800",5332299501,$845 - Move in discount,895,,,1,,/wst/apa/5332299501.html,0,,Nov 25,"2015-11-25T13:32:00-0800,2015-11-25T13:32:00-0800",,7,0
"2015-11-25T12:17:06-0800,2015-11-25T12:17:06-0800",5332190118,Nice 3 bedroom / 2 bathroom townhome with washer and dryer * Call now!,2125,,-118.317325,3,33.793664,/wst/apa/5332190118.html,3,2.0,Nov 25,"2015-11-25T12:17:06-0800,2015-11-25T12:17:06-0800",1343,17,0
"2015-10-31T07:54:10-0700,2015-10-31T07:54:10-0700,2015-11-25T15:01:48-0800",5293837469,Stunning contemporary style home located in the Hollywood Hills,5710,,-118.365154,2,34.107399,/wst/apa/5293837469.html,3,3.0,Nov 25,"2015-10-31T07:54:10-0700,2015-10-31T07:54:10-0700,2015-11-25T15:01:48-0800",1495,4,0
"2015-11-08T01:02:17-0800,2015-11-08T01:02:17-0800,2015-11-25T11:48:44-0800",5305806176,Bedford Apts. 2 Beds/ 1 Bath,1695,,-118.38401,2,34.04011,/wst/apa/5305806176.html,24,1.0,Nov 25,"2015-11-08T01:02:17-0800,2015-11-08T01:02:17-0800,2015-11-25T11:48:44-0800",800,40,0
"2015-11-18T15:05:52-0800,2015-11-18T15:05:52-0800,2015-11-25T15:02:13-0800",5322195991,Mediterranean estate with mind-blowing view,10510,,-118.3305,5,34.1156,/wst/apa/5322195991.html,3,8.0,Nov 25,"2015-11-18T15:05:52-0800,2015-11-18T15:05:52-0800,2015-11-25T15:02:13-0800",7490,3,0
"2015-11-25T11:53:37-0800,2015-11-25T11:53:37-0800",5332154345,STUNNING 3BEDROOM 2BATH APARTMENT,4500,,-118.488517,3,34.034638,/wst/apa/5332154345.html,10,2.0,Nov 25,"2015-11-25T11:53:37-0800,2015-11-25T11:53:37-0800",1450,4,0
"2015-11-02T20:44:23-0800,2015-11-02T20:44:23-0800,2015-11-25T11:49:17-0800",5297839299,Villa San Remo *** 1 Bed/ 1 Bath,2300,,-118.467413,1,34.044209,/wst/apa/5297839299.html,24,1.0,Nov 25,"2015-11-02T20:44:23-0800,2015-11-02T20:44:23-0800,2015-11-25T11:49:17-0800",750,55,0
"2015-11-04T23:59:48-0800,2015-11-04T23:59:48-0800,2015-11-25T11:49:24-0800",5301179895,Fox Hills Dr. 2 Beds/ 2 Baths,3000,,-118.421812,2,34.058609,/wst/apa/5301179895.html,24,2.0,Nov 25,"2015-11-04T23:59:48-0800,2015-11-04T23:59:48-0800,2015-11-25T11:49:24-0800",1200,40,0
"2015-11-25T10:04:08-0800,2015-11-25T10:04:08-0800",5331974422,EASY APPROVAL RENTAL,679,,,3,,/wst/apa/5331974422.html,0,2.0,Nov 25,"2015-11-25T10:04:08-0800,2015-11-25T10:04:08-0800",1500,34,0
"2015-11-23T09:33:28-0800,2015-11-23T09:33:28-0800,2015-11-25T11:48:44-0800",5328885661,2bed/2bath $2750 Luxury Townhome Community,2750,,,2,,/wst/apa/5328885661.html,12,2.0,Nov 25,"2015-11-23T09:33:28-0800,2015-11-23T09:33:28-0800,2015-11-25T11:48:44-0800",1100,26,0
"2015-11-25T11:53:48-0800,2015-11-25T11:53:48-0800",5332154614,A Beautiful Apt Home 2 Weeks Free*,1950,,-118.440162,1,34.012145,/wst/apa/5332154614.html,10,1.0,Nov 25,"2015-11-25T11:53:48-0800,2015-11-25T11:53:48-0800",750,3,0
"2015-11-25T14:02:57-0800,2015-11-25T14:02:57-0800",5332341814,"One Bed, One Bath! LARGE Apartment/Home! Balcony with Harbor View!!!",1485,,-118.296018,1,33.718236,/wst/apa/5332341814.html,11,1.0,Nov 25,"2015-11-25T14:02:57-0800,2015-11-25T14:02:57-0800",725,44,0
"2015-11-25T13:43:54-0800,2015-11-25T13:43:54-0800",5332315943,1 Bedroom Apartment in Redondo Beach,1500,,-118.3715,0,33.8707,/wst/apa/5332315943.html,0,,Nov 25,"2015-11-25T13:43:54-0800,2015-11-25T13:43:54-0800",,20,0
"2015-11-25T13:33:08-0800,2015-11-25T13:33:08-0800",5332301117,1 Bedroom Townhouse in Lawndale,1450,,-118.351,0,33.8879,/wst/apa/5332301117.html,0,,Nov 25,"2015-11-25T13:33:08-0800,2015-11-25T13:33:08-0800",,25,0
"2015-11-25T14:11:32-0800,2015-11-25T14:11:32-0800",5332353187,Your new home is just a click away!!! Call today,2120,,-118.305956,2,33.754696,/wst/apa/5332353187.html,10,2.0,Nov 25,"2015-11-25T14:11:32-0800,2015-11-25T14:11:32-0800",980,31,0
"2015-11-19T19:52:48-0800,2015-11-19T19:52:48-0800,2015-11-25T13:36:31-0800",5323880469,Amazing Specials @ Runway Playa Vista! FREE RENT + $750 LOOK & LEASE,2525,,-118.417,0,33.9754,/wst/apa/5323880469.html,4,1.0,Nov 25,"2015-11-19T19:52:48-0800,2015-11-19T19:52:48-0800,2015-11-25T13:36:31-0800",553,86,0
"2015-11-19T09:08:55-0800,2015-11-19T09:08:55-0800,2015-11-25T14:08:52-0800",5322999804,Upgraded 1 Bed W/Pool View**Gated**A/C** Prime Westside,1995,,-118.429496,1,34.02878,/wst/apa/5322999804.html,10,1.0,Nov 25,"2015-11-19T09:08:55-0800,2015-11-19T09:08:55-0800,2015-11-25T14:08:52-0800",750,39,0
"2015-11-25T13:33:17-0800,2015-11-25T13:33:17-0800",5332301312,Newly & Beautifully Constructed Apartment! ALL Utilities Included!,1700,,-118.361152,1,33.897895,/wst/apa/5332301312.html,12,1.0,Nov 25,"2015-11-25T13:33:17-0800,2015-11-25T13:33:17-0800",600,35,0
"2015-11-10T08:15:03-0800,2015-11-10T08:15:03-0800,2015-11-25T13:38:19-0800",5309178992,BRENTWOOD'S FINEST LOCATION * CONDO SIZE 2 + 2 * QUIET UNIT!,4695,,-118.46916,2,34.053602,/wst/apa/5309178992.html,9,2.0,Nov 25,"2015-11-10T08:15:03-0800,2015-11-10T08:15:03-0800,2015-11-25T13:38:19-0800",1500,17,0
"2015-11-19T15:44:01-0800,2015-11-19T15:44:01-0800,2015-11-25T14:09:12-0800",5323606583,Lovely 1 Bedroom Townhouse,1800,,-118.394551,1,34.031999,/wst/apa/5323606583.html,6,1.5,Nov 25,"2015-11-19T15:44:01-0800,2015-11-19T15:44:01-0800,2015-11-25T14:09:12-0800",800,9,0
"2015-11-17T09:40:27-0800,2015-11-17T09:40:27-0800,2015-11-25T13:41:02-0800",5320114047,Gated Community w/ Great Amenities! Stove! Dishwasher!,1785,,-118.328482,2,33.907758,/wst/apa/5320114047.html,16,2.5,Nov 25,"2015-11-17T09:40:27-0800,2015-11-17T09:40:27-0800,2015-11-25T13:41:02-0800",1000,31,0
"2015-11-25T13:44:37-0800,2015-11-25T13:44:37-0800",5332316857,Spacious two bedroon Duplex Style unit * New Carpet * Freshly painted!,1350,,,2,,/wst/apa/5332316857.html,0,,Nov 25,"2015-11-25T13:44:37-0800,2015-11-25T13:44:37-0800",,26,0
"2015-10-29T11:35:41-0700,2015-10-29T11:35:41-0700,2015-11-25T12:26:28-0800",5291205774,San Pedro Tuscany - Unit Availability,2300,,-118.196334,3,33.776517,/wst/apa/5291205774.html,3,2.0,Nov 25,"2015-10-29T11:35:41-0700,2015-10-29T11:35:41-0700,2015-11-25T12:26:28-0800",1450,7,0
"2015-11-18T16:21:38-0800,2015-11-18T16:21:38-0800,2015-11-25T12:26:02-0800",5322298212,Bella Townhouse Soon Available,3150,,-118.314605,3,33.807516,/wst/apa/5322298212.html,5,2.5,Nov 25,"2015-11-18T16:21:38-0800,2015-11-18T16:21:38-0800,2015-11-25T12:26:02-0800",1776,6,0
"2015-11-09T09:03:46-0800,2015-11-09T09:03:46-0800,2015-11-25T12:32:23-0800",5307630400,1920's Vintage Spanish Style Building,1675,,-118.34511,1,34.085393,/wst/apa/5307630400.html,7,,Nov 25,"2015-11-09T09:03:46-0800,2015-11-09T09:03:46-0800,2015-11-25T12:32:23-0800",,34,0
"2015-11-25T12:20:03-0800,2015-11-25T12:20:03-0800",5332194662,Tribeca Urban!! Perfect 2 bedroom apartment home!! Come by today!!,3835,,,2,,/wst/apa/5332194662.html,5,2.0,Nov 25,"2015-11-25T12:20:03-0800,2015-11-25T12:20:03-0800",1090,68,0
"2015-11-09T19:42:25-0800,2015-11-09T19:42:25-0800,2015-11-25T12:26:13-0800",5308654689,Luxury Loft in San Pedro,1650,,-118.283504,0,33.737418,/wst/apa/5308654689.html,8,1.0,Nov 25,"2015-11-09T19:42:25-0800,2015-11-09T19:42:25-0800,2015-11-25T12:26:13-0800",823,9,0
"2015-10-28T16:00:42-0700,2015-10-28T16:00:42-0700,2015-11-25T12:27:23-0800",5290067255,"Professional staff at our apartments - very stylish loft, great locati",2900,,-118.2113,1,34.0783,/wst/apa/5290067255.html,2,1.0,Nov 25,"2015-10-28T16:00:42-0700,2015-10-28T16:00:42-0700,2015-11-25T12:27:23-0800",1401,26,0
"2015-11-11T17:41:41-0800,2015-11-11T17:41:41-0800,2015-11-25T15:02:34-0800",5311737933,Moving to SoCal? Toyota? Honda? SpaceX? Transfer? 2BRs Avail,2000,,,3,,/wst/apa/5311737933.html,4,,Nov 25,"2015-11-11T17:41:41-0800,2015-11-11T17:41:41-0800,2015-11-25T15:02:34-0800",,32,0
"2015-11-25T12:33:35-0800,2015-11-25T12:33:35-0800",5332214866,PET FRIENDLY - ONLINE RENT PAYMENTS - FITNESS CENTER & POOL,2635,,-118.425311,2,34.01831,/wst/apa/5332214866.html,8,2.0,Nov 25,"2015-11-25T12:33:35-0800,2015-11-25T12:33:35-0800",1012,32,0
"2015-11-18T16:16:10-0800,2015-11-18T16:16:10-0800,2015-11-25T15:02:32-0800",5322291323,Just steps from the Venice Boardwalk!!!,15005,,-118.4635,2,33.9938,/wst/apa/5322291323.html,3,3.0,Nov 25,"2015-11-18T16:16:10-0800,2015-11-18T16:16:10-0800,2015-11-25T15:02:32-0800",3302,3,0
"2015-11-25T13:44:06-0800,2015-11-25T13:44:06-0800",5332316201,Triplex building!! ~ Adorable two bedroom apartment ~ Fresh paint!! ~,1200,,,2,,/wst/apa/5332316201.html,0,,Nov 25,"2015-11-25T13:44:06-0800,2015-11-25T13:44:06-0800",,24,0
"2015-11-18T16:11:31-0800,2015-11-18T16:11:31-0800,2015-11-25T15:02:21-0800",5322285345,Wonderful Mediterranean style home for rent,15010,,-118.503,5,34.0349,/wst/apa/5322285345.html,3,6.0,Nov 25,"2015-11-18T16:11:31-0800,2015-11-18T16:11:31-0800,2015-11-25T15:02:21-0800",4967,3,0
"2015-10-31T08:16:26-0700,2015-10-31T08:16:26-0700,2015-11-25T15:02:44-0800",5293872399,Custom built architectural home with designer finishes for lease,9998,,,3,,/wst/apa/5293872399.html,3,4.0,Nov 25,"2015-10-31T08:16:26-0700,2015-10-31T08:16:26-0700,2015-11-25T15:02:44-0800",2046,4,0
"2015-11-18T16:25:44-0800,2015-11-18T16:25:44-0800,2015-11-25T15:02:38-0800",5322303307,Private and gated on a secluded cul-de-sac,7505,,-118.3652,4,34.1074,/wst/apa/5322303307.html,3,3.0,Nov 25,"2015-11-18T16:25:44-0800,2015-11-18T16:25:44-0800,2015-11-25T15:02:38-0800",2878,3,0
"2015-11-25T11:55:11-0800,2015-11-25T11:55:11-0800",5332156757,Tribeca Urban!! Come Tour!! Find your perfect apartment home today!!,2850,,,1,,/wst/apa/5332156757.html,5,1.0,Nov 25,"2015-11-25T11:55:11-0800,2015-11-25T11:55:11-0800",720,68,0
"2015-11-25T11:55:58-0800,2015-11-25T11:55:58-0800,2015-11-25T12:03:23-0800",5332157994,Need Amazing Views? Inquire About This 2 Bedroom Pent House!,3896,,-118.494093,2,34.016989,/wst/apa/5332157994.html,8,2.0,Nov 25,"2015-11-25T11:55:58-0800,2015-11-25T11:55:58-0800,2015-11-25T12:03:23-0800",951,42,0
"2015-11-18T16:11:49-0800,2015-11-18T16:11:49-0800,2015-11-25T11:51:21-0800",5322285712,SPECIALS-Brand New 2+2 For $3550 In Palms-W/D-Quartz Counters,3550,,-118.402047,2,34.02706,/wst/apa/5322285712.html,13,2.0,Nov 25,"2015-11-18T16:11:49-0800,2015-11-18T16:11:49-0800,2015-11-25T11:51:21-0800",1100,55,0
"2015-11-11T10:05:33-0800,2015-11-11T10:05:33-0800,2015-11-25T11:51:33-0800",5310992810,1 Bedroom Beautiful & clean upper level apartment for lease,1175,,-118.314064,1,33.829589,/wst/apa/5310992810.html,5,,Nov 25,"2015-11-11T10:05:33-0800,2015-11-11T10:05:33-0800,2015-11-25T11:51:33-0800",,25,0
"2015-11-04T11:05:31-0800,2015-11-04T11:05:31-0800,2015-11-25T15:03:28-0800",5300299217,Moving to SoCal? Toyota? Honda? SpaceX? Transfer? 2BRs Avail,2000,,,2,,/wst/apa/5300299217.html,4,,Nov 25,"2015-11-04T11:05:31-0800,2015-11-04T11:05:31-0800,2015-11-25T15:03:28-0800",,37,0
"2015-11-05T12:57:53-0800,2015-11-05T12:57:53-0800,2015-11-25T11:52:00-0800",5302094366,Charming home recently renovated and fresh painted,2950,,-118.3118,5,33.8268,/wst/apa/5302094366.html,2,2.5,Nov 25,"2015-11-05T12:57:53-0800,2015-11-05T12:57:53-0800,2015-11-25T11:52:00-0800",1690,4,0
"2015-11-25T11:12:33-0800,2015-11-25T11:12:33-0800",5332088198,♦Furnished 1 Bed in Beautiful Westwood-PRIME LOCATION-Sauna-Gym♦,4100,,-118.44193,1,34.060748,/wst/apa/5332088198.html,11,1.0,Nov 25,"2015-11-25T11:12:33-0800,2015-11-25T11:12:33-0800",800,70,0
"2015-11-25T11:44:49-0800,2015-11-25T11:44:49-0800",5332140086,"Leasing Now, Vegas Style Pool, Outdoor Grilling Areas",2278,,-118.443918,1,33.985499,/wst/apa/5332140086.html,7,1.0,Nov 25,"2015-11-25T11:44:49-0800,2015-11-25T11:44:49-0800",600,40,0
"2015-11-25T14:06:18-0800,2015-11-25T14:06:18-0800",5332346251,2 Bedroom 2 Bath Upper Corner Unit -- LOTS of Light,2700,,-118.385911,2,34.073497,/wst/apa/5332346251.html,6,,Nov 25,"2015-11-25T14:06:18-0800,2015-11-25T14:06:18-0800",,31,0
"2015-11-25T14:15:18-0800,2015-11-25T14:15:18-0800",5332358056,Ever Wanted to Live Close to the Beach? NOW is Your Chance!,2855,,-118.44141,2,33.954612,/wst/apa/5332358056.html,6,2.0,Nov 25,"2015-11-25T14:15:18-0800,2015-11-25T14:15:18-0800",1035,8,0
"2015-11-25T14:15:32-0800,2015-11-25T14:15:32-0800",5332358378,"Large Beautiful City View 1 Bedroom in Santa Monica, $3260",3260,,-118.497323,1,34.013881,/wst/apa/5332358378.html,4,1.0,Nov 25,"2015-11-25T14:15:32-0800,2015-11-25T14:15:32-0800",715,22,0
"2015-11-25T13:52:49-0800,2015-11-25T13:52:49-0800",5332328032,"3+4+OFFICE+DEN Brand New In Westwood--Granite, Stainless + MORE ☜",7500,,-118.452842,3,34.066731,/wst/apa/5332328032.html,15,4.0,Nov 25,"2015-11-25T13:52:49-0800,2015-11-25T13:52:49-0800",1980,56,0
"2015-11-25T11:59:14-0800,2015-11-25T11:59:14-0800",5332163051,LOOKING FOR A CHEAPER HOME IN LOS ANGELES AREA? WE HAVE A HUGE DATABASE OF LEASE,795,,,2,,/wst/apa/5332163051.html,0,710.0,Nov 25,"2015-11-25T11:59:14-0800,2015-11-25T11:59:14-0800",710,1,0
"2015-11-25T14:10:14-0800,2015-11-25T14:10:14-0800",5332351526,Great location!! * Fantastic 3 bedroom / 2 bathroom apartment *,2650,,,3,,/wst/apa/5332351526.html,0,,Nov 25,"2015-11-25T14:10:14-0800,2015-11-25T14:10:14-0800",,30,0
"2015-11-25T14:07:32-0800,2015-11-25T14:07:32-0800",5332347815,"GREAT 1 Bedroom Apt ~ Air conditioning, Dishwasher, Refrigerator !",2100,,,1,,/wst/apa/5332347815.html,8,,Nov 25,"2015-11-25T14:07:32-0800,2015-11-25T14:07:32-0800",,26,0
"2015-11-16T17:40:08-0800,2015-11-16T17:40:08-0800,2015-11-25T13:41:23-0800",5319307408,"Newly Remodeled, Gorgeous, Gated Community w/ Laundry, Gym, & MORE!",1785,,-118.328482,2,33.907758,/wst/apa/5319307408.html,16,2.5,Nov 25,"2015-11-16T17:40:08-0800,2015-11-16T17:40:08-0800,2015-11-25T13:41:23-0800",1000,31,0
"2015-11-25T14:04:57-0800,2015-11-25T14:04:57-0800",5332344456,"Charming 1 Bed, 1 Bath apt ! Swimming Pool * Available Now!",1995,,,1,,/wst/apa/5332344456.html,7,,Nov 25,"2015-11-25T14:04:57-0800,2015-11-25T14:04:57-0800",,25,0
"2015-11-25T13:46:19-0800,2015-11-25T13:46:19-0800",5332319161,Top floor two bedroom with city and mountain views,3725,,-118.382711,2,34.070409,/wst/apa/5332319161.html,18,2.0,Nov 25,"2015-11-25T13:46:19-0800,2015-11-25T13:46:19-0800",1190,23,0
"2015-11-16T09:09:04-0800,2015-11-16T09:09:04-0800,2015-11-25T13:41:27-0800",5318435332,"Spacious 2BDR Townhouse, Available for Move-In Soon!",1785,,-118.328482,2,33.907758,/wst/apa/5318435332.html,17,2.5,Nov 25,"2015-11-16T09:09:04-0800,2015-11-16T09:09:04-0800,2015-11-25T13:41:27-0800",1000,31,0
"2015-11-16T17:37:22-0800,2015-11-16T17:37:22-0800,2015-11-25T13:41:32-0800",5319304092,Gated Community w/ Great Amenities! Stove! Dishwasher!,1785,,-118.328482,2,33.907758,/wst/apa/5319304092.html,18,2.5,Nov 25,"2015-11-16T17:37:22-0800,2015-11-16T17:37:22-0800,2015-11-25T13:41:32-0800",1000,31,0
"2015-11-16T17:52:26-0800,2015-11-16T17:52:26-0800,2015-11-25T13:41:36-0800",5319322018,Gated Community w/ Great Amenities! Stove! Dishwasher!,1785,,-118.328482,2,33.907758,/wst/apa/5319322018.html,16,2.5,Nov 25,"2015-11-16T17:52:26-0800,2015-11-16T17:52:26-0800,2015-11-25T13:41:36-0800",1000,31,0
"2015-11-19T07:45:49-0800,2015-11-19T07:45:49-0800,2015-11-25T12:28:40-0800",5322863629,"Townhouse condo for rent, furnished or unfurnished",2350,,,3,,/wst/apa/5322863629.html,0,2.5,Nov 25,"2015-11-19T07:45:49-0800,2015-11-19T07:45:49-0800,2015-11-25T12:28:40-0800",1264,3,0
"2015-11-25T12:36:16-0800,2015-11-25T12:36:16-0800",5332218929,New low price! 1+1 in Brentwood.,2095,,-118.461933,1,34.051486,/wst/apa/5332218929.html,0,1.0,Nov 25,"2015-11-25T12:36:16-0800,2015-11-25T12:36:16-0800",524,16,0
"2015-11-25T12:35:35-0800,2015-11-25T12:35:35-0800",5332217847,A stone's throw to the beach!,2695,,-118.493168,1,34.015405,/wst/apa/5332217847.html,2,1.0,Nov 25,"2015-11-25T12:35:35-0800,2015-11-25T12:35:35-0800",542,6,0
